_id,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,geometry
866,GO-2017402242,1488603600000,2017,March,4,Saturday,63,D55,Other,068,North Riverdale (68),068,North Riverdale (68),-79.35544606974977,43.66546560703922,"{""coordinates"": [[-79.35544607, 43.665465607]], ""type"": ""MultiPoint""}"
867,GO-2017468897,1489636800000,2017,March,16,Thursday,75,D42,Shooting,144,Morningside Heights (144),131,Rouge (131),-79.18465369074775,43.81019569579954,"{""coordinates"": [[-79.1846536909999, 43.8101956960001]], ""type"": ""MultiPoint""}"
868,GO-2017486409,1489809600000,2017,March,18,Saturday,77,D54,Shooting,061,Taylor-Massey (61),061,Taylor-Massey (61),-79.29545846165607,43.70168560543388,"{""coordinates"": [[-79.2954584619999, 43.7016856050001]], ""type"": ""MultiPoint""}"
869,GO-2017564412,1490932800000,2017,March,31,Friday,90,D11,Shooting,008,Humber Heights-Westmount (8),008,Humber Heights-Westmount (8),-79.52135407468721,43.69179488234609,"{""coordinates"": [[-79.521354075, 43.6917948820001]], ""type"": ""MultiPoint""}"
870,GO-2017662074,1492142400000,2017,April,14,Friday,104,D42,Shooting,147,L'Amoreaux West (147),117,L'Amoreaux (117),-79.33094577743309,43.7974712880144,"{""coordinates"": [[-79.330945777, 43.7974712880001]], ""type"": ""MultiPoint""}"
871,GO-2017674351,1492142400000,2017,April,14,Friday,104,D55,Shooting,070,South Riverdale (70),070,South Riverdale (70),-79.34358367865595,43.660282109746134,"{""coordinates"": [[-79.3435836789999, 43.66028211]], ""type"": ""MultiPoint""}"
872,GO-2017703097,1492747200000,2017,April,21,Friday,111,D13,Shooting,108,Briar Hill-Belgravia (108),108,Briar Hill-Belgravia (108),-79.45109887955452,43.697904263218106,"{""coordinates"": [[-79.45109888, 43.697904263]], ""type"": ""MultiPoint""}"
873,GO-2017904599,1495425600000,2017,May,22,Monday,142,D55,Shooting,070,South Riverdale (70),070,South Riverdale (70),-79.34518248312989,43.667094226882725,"{""coordinates"": [[-79.345182483, 43.6670942270001]], ""type"": ""MultiPoint""}"
874,GO-2017904599,1495425600000,2017,May,22,Monday,142,D55,Other,070,South Riverdale (70),070,South Riverdale (70),-79.34518248312989,43.667094226882725,"{""coordinates"": [[-79.345182483, 43.6670942270001]], ""type"": ""MultiPoint""}"
875,GO-20171007434,1496808000000,2017,June,7,Wednesday,158,D12,Other,112,Beechborough-Greenbrook (112),112,Beechborough-Greenbrook (112),-79.48275108806293,43.68832499309296,"{""coordinates"": [[-79.482751088, 43.688324993]], ""type"": ""MultiPoint""}"
876,GO-20171035511,1497153600000,2017,June,11,Sunday,162,D31,Shooting,022,Humbermede (22),022,Humbermede (22),-79.55724528680958,43.74771368211336,"{""coordinates"": [[-79.5572452869999, 43.747713682]], ""type"": ""MultiPoint""}"
877,GO-20171118832,1498190400000,2017,June,23,Friday,174,D11,Stabbing,171,Junction-Wallace Emerson (171),093,Dovercourt-Wallace Emerson-Junction (93),-79.44230242200905,43.6689814214509,"{""coordinates"": [[-79.442302422, 43.6689814210001]], ""type"": ""MultiPoint""}"
878,GO-20171184598,1498968000000,2017,July,2,Sunday,183,D51,Shooting,072,Regent Park (72),072,Regent Park (72),-79.3647731586812,43.66045029955401,"{""coordinates"": [[-79.364773159, 43.6604503]], ""type"": ""MultiPoint""}"
879,GO-20171319697,1500782400000,2017,July,23,Sunday,204,D42,Shooting,144,Morningside Heights (144),131,Rouge (131),-79.20251759174508,43.81455052422799,"{""coordinates"": [[-79.2025175919999, 43.814550524]], ""type"": ""MultiPoint""}"
880,GO-20171319697,1500782400000,2017,July,23,Sunday,204,D42,Shooting,144,Morningside Heights (144),131,Rouge (131),-79.20251759174508,43.81455052422799,"{""coordinates"": [[-79.2025175919999, 43.814550524]], ""type"": ""MultiPoint""}"
881,GO-20171323827,1500782400000,2017,July,23,Sunday,204,D42,Shooting,146,Malvern East (146),132,Malvern (132),-79.2108148827857,43.809880606197666,"{""coordinates"": [[-79.210814883, 43.809880606]], ""type"": ""MultiPoint""}"
882,GO-20171371751,1501387200000,2017,July,30,Sunday,211,D32,Shooting,031,Yorkdale-Glen Park (31),031,Yorkdale-Glen Park (31),-79.45239691868379,43.714348256200424,"{""coordinates"": [[-79.452396919, 43.714348256]], ""type"": ""MultiPoint""}"
883,GO-20171378728,1501473600000,2017,July,31,Monday,212,D51,Shooting,073,Moss Park (73),073,Moss Park (73),-79.36944905342786,43.65452239362609,"{""coordinates"": [[-79.369449053, 43.654522394]], ""type"": ""MultiPoint""}"
884,GO-20171377317,1501473600000,2017,July,31,Monday,212,D54,Stabbing,057,Broadview North (57),057,Broadview North (57),-79.35364911130229,43.689501094579924,"{""coordinates"": [[-79.353649111, 43.689501095]], ""type"": ""MultiPoint""}"
885,GO-20171379055,1501560000000,2017,August,1,Tuesday,213,D13,Shooting,106,Humewood-Cedarvale (106),106,Humewood-Cedarvale (106),-79.419928228448,43.687150607917125,"{""coordinates"": [[-79.4199282279999, 43.687150608]], ""type"": ""MultiPoint""}"
886,GO-20171499040,1502942400000,2017,August,17,Thursday,229,D31,Stabbing,027,York University Heights (27),027,York University Heights (27),-79.50790172045595,43.75928778544984,"{""coordinates"": [[-79.5079017199999, 43.759287785]], ""type"": ""MultiPoint""}"
887,GO-20171503946,1503201600000,2017,August,20,Sunday,232,D14,Shooting,079,University (79),079,University (79),-79.40647163341241,43.65671549847639,"{""coordinates"": [[-79.406471633, 43.656715498]], ""type"": ""MultiPoint""}"
888,GO-20171516247,1503374400000,2017,August,22,Tuesday,234,D31,Stabbing,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.51782141098414,43.75021207993196,"{""coordinates"": [[-79.5178214109999, 43.75021208]], ""type"": ""MultiPoint""}"
889,GO-20171578601,1504152000000,2017,August,31,Thursday,243,D31,Shooting,154,Oakdale-Beverley Heights (154),026,Downsview-Roding-CFB (26),-79.51412794306921,43.720642146439545,"{""coordinates"": [[-79.5141279429999, 43.720642146]], ""type"": ""MultiPoint""}"
890,GO-20171592166,1504324800000,2017,September,2,Saturday,245,D23,Shooting,005,Elms-Old Rexdale (5),005,Elms-Old Rexdale (5),-79.54932877220578,43.7272962290426,"{""coordinates"": [[-79.549328772, 43.727296229]], ""type"": ""MultiPoint""}"
891,GO-20171593482,1504670400000,2017,September,6,Wednesday,249,D43,Stabbing,138,Eglinton East (138),138,Eglinton East (138),-79.24552004845341,43.739447679475646,"{""coordinates"": [[-79.2455200479999, 43.7394476790001]], ""type"": ""MultiPoint""}"
892,GO-20171640198,1505016000000,2017,September,10,Sunday,253,D41,Stabbing,122,Birchcliffe-Cliffside (122),122,Birchcliffe-Cliffside (122),-79.26447248236714,43.6981728283878,"{""coordinates"": [[-79.264472482, 43.6981728280001]], ""type"": ""MultiPoint""}"
893,GO-20171661261,1505275200000,2017,September,13,Wednesday,256,D33,Stabbing,053,Henry Farm (53),053,Henry Farm (53),-79.34317615883047,43.76943621688557,"{""coordinates"": [[-79.3431761589999, 43.7694362170001]], ""type"": ""MultiPoint""}"
894,GO-20171663919,1505361600000,2017,September,14,Thursday,257,D41,Shooting,126,Dorset Park (126),126,Dorset Park (126),-79.28532019114809,43.76852203547369,"{""coordinates"": [[-79.285320191, 43.768522035]], ""type"": ""MultiPoint""}"
895,GO-20171677843,1505534400000,2017,September,16,Saturday,259,D51,Shooting,072,Regent Park (72),072,Regent Park (72),-79.36031536377594,43.6634226025263,"{""coordinates"": [[-79.360315364, 43.6634226030001]], ""type"": ""MultiPoint""}"
896,GO-20171682920,1505534400000,2017,September,16,Saturday,259,D52,Shooting,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.38635254041695,43.64800038710401,"{""coordinates"": [[-79.38635254, 43.648000387]], ""type"": ""MultiPoint""}"
897,GO-20171770154,1506657600000,2017,September,29,Friday,272,D31,Shooting,154,Oakdale-Beverley Heights (154),026,Downsview-Roding-CFB (26),-79.51412794306921,43.720642146439545,"{""coordinates"": [[-79.5141279429999, 43.720642146]], ""type"": ""MultiPoint""}"
898,GO-20171778161,1506830400000,2017,October,1,Sunday,274,D51,Shooting,070,South Riverdale (70),070,South Riverdale (70),-79.35058676492287,43.6430468821505,"{""coordinates"": [[-79.3505867649999, 43.6430468820001]], ""type"": ""MultiPoint""}"
899,GO-20171778161,1506830400000,2017,October,1,Sunday,274,D51,Shooting,070,South Riverdale (70),070,South Riverdale (70),-79.35058676492287,43.6430468821505,"{""coordinates"": [[-79.3505867649999, 43.6430468820001]], ""type"": ""MultiPoint""}"
900,GO-20171798506,1507089600000,2017,October,4,Wednesday,277,D23,Other,004,Rexdale-Kipling (4),004,Rexdale-Kipling (4),-79.56908447662803,43.724185050545735,"{""coordinates"": [[-79.569084477, 43.7241850510001]], ""type"": ""MultiPoint""}"
901,GO-20171807017,1507176000000,2017,October,5,Thursday,278,D23,Shooting,006,Kingsview Village-The Westway (6),006,Kingsview Village-The Westway (6),-79.54734596452008,43.69462078154355,"{""coordinates"": [[-79.547345965, 43.6946207820001]], ""type"": ""MultiPoint""}"
902,GO-20171821632,1507348800000,2017,October,7,Saturday,280,D54,Stabbing,060,Woodbine-Lumsden (60),060,Woodbine-Lumsden (60),-79.31593984331943,43.697523205345796,"{""coordinates"": [[-79.315939843, 43.697523205]], ""type"": ""MultiPoint""}"
903,GO-20171828016,1507435200000,2017,October,8,Sunday,281,D23,Shooting,006,Kingsview Village-The Westway (6),006,Kingsview Village-The Westway (6),-79.55221684494371,43.69872576712439,"{""coordinates"": [[-79.552216845, 43.698725767]], ""type"": ""MultiPoint""}"
904,GO-20171856631,1507867200000,2017,October,13,Friday,286,D14,Other,172,Dovercourt Village (172),093,Dovercourt-Wallace Emerson-Junction (93),-79.42542782799747,43.66775981533958,"{""coordinates"": [[-79.425427828, 43.6677598150001]], ""type"": ""MultiPoint""}"
905,GO-20171864268,1507953600000,2017,October,14,Saturday,287,D31,Shooting,021,Humber Summit (21),021,Humber Summit (21),-79.55293379405703,43.75144498737536,"{""coordinates"": [[-79.552933794, 43.7514449870001]], ""type"": ""MultiPoint""}"
906,GO-20171897265,1508472000000,2017,October,20,Friday,293,D53,Stabbing,055,Thorncliffe Park (55),055,Thorncliffe Park (55),-79.34661502162206,43.703234389898334,"{""coordinates"": [[-79.346615022, 43.70323439]], ""type"": ""MultiPoint""}"
907,GO-20171954551,1509163200000,2017,October,28,Saturday,301,D54,Stabbing,043,Victoria Village (43),043,Victoria Village (43),-79.30497175704816,43.71600617058235,"{""coordinates"": [[-79.304971757, 43.7160061710001]], ""type"": ""MultiPoint""}"
908,GO-20172057548,1510549200000,2017,November,13,Monday,317,D51,Shooting,072,Regent Park (72),072,Regent Park (72),-79.3660048573904,43.65943439853815,"{""coordinates"": [[-79.366004857, 43.6594343990001]], ""type"": ""MultiPoint""}"
909,GO-20172060242,1510635600000,2017,November,14,Tuesday,318,D12,Stabbing,113,Weston (113),113,Weston (113),-79.51938915173204,43.70103846459786,"{""coordinates"": [[-79.519389152, 43.7010384650001]], ""type"": ""MultiPoint""}"
910,GO-20173043943,1511240400000,2017,November,21,Tuesday,325,D42,Shooting,144,Morningside Heights (144),131,Rouge (131),-79.20251759174508,43.81455052422799,"{""coordinates"": [[-79.2025175919999, 43.814550524]], ""type"": ""MultiPoint""}"
911,GO-20173095559,1511931600000,2017,November,29,Wednesday,333,D51,Other,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),-79.38138384960313,43.66679330589701,"{""coordinates"": [[-79.38138385, 43.6667933060001]], ""type"": ""MultiPoint""}"
912,GO-20173121720,1512363600000,2017,December,4,Monday,338,D43,Shooting,139,Scarborough Village (139),139,Scarborough Village (139),-79.22467097454388,43.740665284328884,"{""coordinates"": [[-79.224670975, 43.740665284]], ""type"": ""MultiPoint""}"
913,GO-20173140530,1512536400000,2017,December,6,Wednesday,340,D43,Other,133,Centennial Scarborough (133),133,Centennial Scarborough (133),-79.15053423026679,43.77645847967232,"{""coordinates"": [[-79.1505342299999, 43.77645848]], ""type"": ""MultiPoint""}"
914,GO-20173181653,1513054800000,2017,December,12,Tuesday,346,D42,Other,146,Malvern East (146),132,Malvern (132),-79.21119838528946,43.8118543192951,"{""coordinates"": [[-79.211198385, 43.8118543190001]], ""type"": ""MultiPoint""}"
915,GO-20173201016,1513314000000,2017,December,15,Friday,349,D33,Other,040,St.Andrew-Windfields (40),040,St.Andrew-Windfields (40),-79.38218131799034,43.757912489873746,"{""coordinates"": [[-79.3821813179999, 43.7579124900001]], ""type"": ""MultiPoint""}"
916,GO-20173201016,1513314000000,2017,December,15,Friday,349,D33,Other,040,St.Andrew-Windfields (40),040,St.Andrew-Windfields (40),-79.38218131799034,43.757912489873746,"{""coordinates"": [[-79.3821813179999, 43.7579124900001]], ""type"": ""MultiPoint""}"
917,GO-20173205177,1513400400000,2017,December,16,Saturday,350,D51,Shooting,166,St Lawrence-East Bayfront-The Islands (166),077,Waterfront Communities-The Island (77),-79.37077375103809,43.647845286948865,"{""coordinates"": [[-79.3707737509999, 43.6478452870001]], ""type"": ""MultiPoint""}"
918,GO-2018104863,1514696400000,2017,December,31,Sunday,365,D52,Other,055,Thorncliffe Park (55),055,Thorncliffe Park (55),-79.34134032366961,43.70795197899424,"{""coordinates"": [[-79.341340324, 43.707951979]], ""type"": ""MultiPoint""}"
919,GO-2018104863,1514696400000,2017,December,31,Sunday,365,D53,Other,055,Thorncliffe Park (55),055,Thorncliffe Park (55),-79.34134032366961,43.70795197899424,"{""coordinates"": [[-79.341340324, 43.707951979]], ""type"": ""MultiPoint""}"
920,GO-201817532,1514955600000,2018,January,3,Wednesday,3,D23,Other,007,Willowridge-Martingrove-Richview (7),007,Willowridge-Martingrove-Richview (7),-79.56317418971946,43.68150204831674,"{""coordinates"": [[-79.56317419, 43.681502048]], ""type"": ""MultiPoint""}"
921,GO-201854152,1515474000000,2018,January,9,Tuesday,9,D23,Shooting,008,Humber Heights-Westmount (8),008,Humber Heights-Westmount (8),-79.51733426722471,43.69461397681813,"{""coordinates"": [[-79.517334267, 43.6946139770001]], ""type"": ""MultiPoint""}"
922,GO-2018113424,1516338000000,2018,January,19,Friday,19,D22,Shooting,011,Eringate-Centennial-West Deane (11),011,Eringate-Centennial-West Deane (11),-79.56910289098003,43.659231130496195,"{""coordinates"": [[-79.5691028909999, 43.6592311300001]], ""type"": ""MultiPoint""}"
923,GO-2018113424,1516338000000,2018,January,19,Friday,19,D22,Shooting,011,Eringate-Centennial-West Deane (11),011,Eringate-Centennial-West Deane (11),-79.56910289098003,43.659231130496195,"{""coordinates"": [[-79.5691028909999, 43.6592311300001]], ""type"": ""MultiPoint""}"
924,GO-2018183793,1517202000000,2018,January,29,Monday,29,D51,Stabbing,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),-79.38456274722806,43.6649204040241,"{""coordinates"": [[-79.384562747, 43.664920404]], ""type"": ""MultiPoint""}"
925,GO-2018249547,1518066000000,2018,February,8,Thursday,39,D33,Shooting,052,Bayview Village (52),052,Bayview Village (52),-79.38740288924828,43.78072999845675,"{""coordinates"": [[-79.387402889, 43.780729998]], ""type"": ""MultiPoint""}"
926,GO-2018289167,1518670800000,2018,February,15,Thursday,46,D43,Shooting,133,Centennial Scarborough (133),133,Centennial Scarborough (133),-79.17246091657894,43.782184686248776,"{""coordinates"": [[-79.172460917, 43.7821846860001]], ""type"": ""MultiPoint""}"
927,GO-2018366454,1519621200000,2018,February,26,Monday,57,D13,Other,096,Casa Loma (96),096,Casa Loma (96),-79.41709653664786,43.68009212208899,"{""coordinates"": [[-79.417096537, 43.6800921220001]], ""type"": ""MultiPoint""}"
928,GO-2018393677,1519966800000,2018,March,2,Friday,61,D31,Shooting,024,Black Creek (24),024,Black Creek (24),-79.5203587127037,43.76882118405517,"{""coordinates"": [[-79.520358713, 43.768821184]], ""type"": ""MultiPoint""}"
929,GO-2018413955,1520312400000,2018,March,6,Tuesday,65,D33,Stabbing,150,Fenside-Parkwoods (150),045,Parkwoods-Donalda (45),-79.34712865555505,43.76176621492781,"{""coordinates"": [[-79.3471286559999, 43.7617662150001]], ""type"": ""MultiPoint""}"
930,GO-2018444497,1520658000000,2018,March,10,Saturday,69,D23,Shooting,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.5881393689254,43.74631847316927,"{""coordinates"": [[-79.588139369, 43.746318473]], ""type"": ""MultiPoint""}"
931,GO-2018484039,1521172800000,2018,March,16,Friday,75,D23,Shooting,008,Humber Heights-Westmount (8),008,Humber Heights-Westmount (8),-79.51733426722471,43.69461397681813,"{""coordinates"": [[-79.517334267, 43.6946139770001]], ""type"": ""MultiPoint""}"
932,GO-2018489653,1521259200000,2018,March,17,Saturday,76,D32,Shooting,031,Yorkdale-Glen Park (31),031,Yorkdale-Glen Park (31),-79.45546340551256,43.717652555616404,"{""coordinates"": [[-79.455463406, 43.7176525560001]], ""type"": ""MultiPoint""}"
933,GO-2018489653,1521259200000,2018,March,17,Saturday,76,D32,Shooting,031,Yorkdale-Glen Park (31),031,Yorkdale-Glen Park (31),-79.45546340551256,43.717652555616404,"{""coordinates"": [[-79.455463406, 43.7176525560001]], ""type"": ""MultiPoint""}"
934,GO-2018619032,1522987200000,2018,April,6,Friday,96,D41,Shooting,119,Wexford/Maryvale (119),119,Wexford/Maryvale (119),-79.31808577191093,43.76452472231742,"{""coordinates"": [[-79.318085772, 43.764524722]], ""type"": ""MultiPoint""}"
935,GO-2018661938,1523160000000,2018,April,8,Sunday,98,D41,Other,119,Wexford/Maryvale (119),119,Wexford/Maryvale (119),-79.30797047737572,43.74435103212496,"{""coordinates"": [[-79.307970477, 43.7443510320001]], ""type"": ""MultiPoint""}"
936,GO-2018639035,1523332800000,2018,April,10,Tuesday,100,D54,Stabbing,058,Old East York (58),058,Old East York (58),-79.34311302472915,43.69473510560875,"{""coordinates"": [[-79.343113025, 43.6947351060001]], ""type"": ""MultiPoint""}"
937,GO-2018711594,1524283200000,2018,April,21,Saturday,111,D41,Stabbing,124,Kennedy Park (124),124,Kennedy Park (124),-79.25248672415931,43.72777918780734,"{""coordinates"": [[-79.2524867239999, 43.7277791880001]], ""type"": ""MultiPoint""}"
938,GO-2018725711,1524456000000,2018,April,23,Monday,113,D32,Other,153,Avondale (153),051,Willowdale East (51),-79.41053430717945,43.75997848796138,"{""coordinates"": [[-79.410534307, 43.7599784880001]], ""type"": ""MultiPoint""}"
939,GO-2018725711,1524456000000,2018,April,23,Monday,113,D32,Other,153,Avondale (153),051,Willowdale East (51),-79.41053430717945,43.75997848796138,"{""coordinates"": [[-79.410534307, 43.7599784880001]], ""type"": ""MultiPoint""}"
